378	304353	293152
379	315906	293931
380	327812	295022
381	340076	297228
382	352697	294521
383	365676	294277
384	379012	295111
385	392704	297434
386	406747	301136
387	421136	303642
388	435867	308205
389	450929	305466
390	466314	305179
391	482010	310009
392	498003	314386
393	514278	318158
394	530817	323254
395	547601	327577
396	564609	327375
397	581817	329260
398	599199	332614
399	616728	335650
400	634374	339788
401	652107	344133
402	669892	348480
403	687696	347227
404	705484	344457
405	723217	349154
406	740858	357360
407	758369	362233
408	775710	370879
409	792843	379802
410	809728	384053
411	826327	395176
412	842603	413221
413	858517	432552
414	874036	449835
415	889125	470679
416	903752	496483
417	917887	507340
418	931501	530666
419	944571	557510
420	957072	583676
421	968985	615611
422	980292	649515
423	990979	685452
424	1.00103e+06	704615
425	1.01045e+06	716610
426	1.01921e+06	748300
427	1.02733e+06	779314
428	1.03479e+06	824158
429	1.0416e+06	857093
430	1.04776e+06	908047
431	1.05329e+06	954510
432	1.05818e+06	1010108
433	1.06244e+06	1077247
434	1.06609e+06	1147296
435	1.06915e+06	1214978
436	1.07162e+06	1277215
437	1.07352e+06	1371749
438	1.07486e+06	1435841
439	1.07567e+06	1538867
440	1.07596e+06	1645026
441	1.07575e+06	1743957
442	1.07506e+06	1855073
443	1.07391e+06	1977759
444	1.07231e+06	2108983
445	1.07029e+06	2211629
446	1.06786e+06	2339338
447	1.06505e+06	2475656
448	1.06187e+06	2615870
449	1.05834e+06	2740621
450	1.05448e+06	2873808
451	1.05031e+06	3009840
452	1.04584e+06	3080302
453	1.04109e+06	3180866
454	1.03608e+06	3286099
455	1.03083e+06	3381145
456	1.02534e+06	3483961
457	1.01964e+06	3567849
458	1.01373e+06	3637935
459	1.00764e+06	3674794
460	1.00137e+06	3719942
461	994937	3801848
462	988355	3887779
463	981635	3967005
464	974787	3984418
465	967822	3997096
466	960751	3970657
467	953582	3963814
468	946325	3974441
469	938988	3972770
470	931581	3945826
471	924110	3894036
472	916584	3797347
473	909009	3637977
474	901392	3515465
475	893739	3422647
476	886057	3324716
477	878351	3224390
478	870626	3110149
479	862888	3030730
480	855141	2899850
481	847390	2813578
482	839639	2742034
483	831892	2657107
484	824153	2545858
485	816425	2446657
486	808713	2362389
487	801018	2234147
488	793344	2135902
489	785694	2058056
490	778070	1983758
491	770474	1906449
492	762910	1831563
493	755378	1758616
494	747882	1661554
495	740423	1591985
496	733002	1536846
497	725621	1493366
498	718282	1455255
499	710986	1403116
500	703735	1354543
501	696529	1297175
502	689369	1251614
503	682257	1215003
504	675194	1188939
505	668181	1151850
506	661217	1122857
507	654304	1097646
508	647443	1058298
509	640634	1040418
510	633878	1025540
511	627174	1012830
512	620525	996779
513	613928	988757
514	607387	976717
515	600899	956771
516	594466	942086
517	588088	928879
518	581765	916606
519	575497	903296
520	569284	894053
521	563127	891861
522	557024	873954
523	550977	870864
524	544985	872036
525	539048	871336
526	533167	868705
527	527340	868688
528	521567	866654
529	515850	849928
530	510187	847806
531	504578	850272
532	499023	849516
533	493523	843755
534	488075	842987
535	482682	842772
536	477341	826836
537	472053	832088
538	466818	834884
539	461635	831344
540	456504	835701
541	451425	835949
542	446397	838183
543	441421	826500
544	436495	827818
545	431619	832446
546	426794	835002
547	422018	839181
548	417292	841639
549	412614	845640
550	407985	836605
551	403405	842583
552	398872	843507
553	394387	847606
554	389950	846285
555	385559	841418
556	381214	837622
557	376915	823589
558	372662	821868
559	368455	824327
560	364292	822252
561	360174	825254
562	356100	823453
563	352069	820762
564	348082	808587
565	344138	806652
566	340237	803885
567	336377	804028
568	332560	802051
569	328784	794497
570	325049	775814
571	321354	761055
572	317700	764646
573	314086	776678
574	310512	788303
575	306976	803766
