430	942119	908047
431	976042	954510
432	1.00967e+06	1010108
433	1.04286e+06	1077247
434	1.07547e+06	1147296
435	1.10734e+06	1214978
436	1.13834e+06	1277215
437	1.16833e+06	1371749
438	1.1972e+06	1435841
439	1.22483e+06	1538867
440	1.25111e+06	1645026
441	1.27596e+06	1743957
442	1.29931e+06	1855073
443	1.32109e+06	1977759
444	1.34127e+06	2108983
445	1.35982e+06	2211629
446	1.37671e+06	2339338
447	1.39196e+06	2475656
448	1.40556e+06	2615870
449	1.41754e+06	2740621
450	1.42794e+06	2873808
451	1.4368e+06	3009840
452	1.44416e+06	3080302
453	1.45008e+06	3180866
454	1.45461e+06	3286099
455	1.45783e+06	3381145
456	1.45979e+06	3483961
457	1.46057e+06	3567849
458	1.46022e+06	3637935
459	1.45883e+06	3674794
460	1.45644e+06	3719942
461	1.45314e+06	3801848
462	1.44898e+06	3887779
463	1.44402e+06	3967005
464	1.43832e+06	3984418
465	1.43195e+06	3997096
466	1.42495e+06	3970657
467	1.41738e+06	3963814
468	1.40928e+06	3974441
469	1.4007e+06	3972770
470	1.39169e+06	3945826
471	1.38228e+06	3894036
472	1.37251e+06	3797347
473	1.36242e+06	3637977
474	1.35204e+06	3515465
475	1.34141e+06	3422647
476	1.33054e+06	3324716
477	1.31947e+06	3224390
478	1.30823e+06	3110149
479	1.29683e+06	3030730
480	1.28529e+06	2899850
481	1.27365e+06	2813578
482	1.2619e+06	2742034
483	1.25008e+06	2657107
484	1.2382e+06	2545858
485	1.22626e+06	2446657
486	1.2143e+06	2362389
487	1.2023e+06	2234147
488	1.1903e+06	2135902
489	1.17829e+06	2058056
490	1.1663e+06	1983758
491	1.15431e+06	1906449
492	1.14236e+06	1831563
493	1.13043e+06	1758616
494	1.11854e+06	1661554
495	1.1067e+06	1591985
496	1.09491e+06	1536846
497	1.08317e+06	1493366
498	1.07149e+06	1455255
499	1.05988e+06	1403116
500	1.04834e+06	1354543
501	1.03686e+06	1297175
502	1.02546e+06	1251614
503	1.01414e+06	1215003
504	1.0029e+06	1188939
505	991744	1151850
506	980670	1122857
507	969683	1097646
508	958784	1058298
509	947975	1040418
510	937257	1025540
511	926631	1012830
512	916097	996779
513	905658	988757
514	895313	976717
515	885064	956771
516	874909	942086
517	864851	928879
518	854889	916606
519	845024	903296
520	835255	894053
521	825582	891861
522	816006	873954
523	806526	870864
524	797143	872036
525	787855	871336
526	778663	868705
527	769567	868688
528	760565	866654
529	751658	849928
530	742846	847806
531	734127	850272
532	725501	849516
533	716967	843755
534	708526	842987
535	700177	842772
536	691918	826836
537	683749	832088
538	675670	834884
539	667681	831344
540	659779	835701
541	651965	835949
542	644238	838183
543	636597	826500
544	629042	827818
545	621572	832446
546	614186	835002
547	606883	839181
548	599662	841639
549	592524	845640
550	585467	836605
551	578490	842583
552	571592	843507
553	564774	847606
554	558033	846285
555	551370	841418
556	544784	837622
557	538274	823589
558	531838	821868
559	525477	824327
560	519190	822252
561	512975	825254
562	506833	823453
563	500762	820762
564	494761	808587
565	488831	806652
566	482969	803885
567	477176	804028
568	471451	802051
569	465793	794497
570	460201	775814
571	454674	761055
572	449213	764646
573	443816	776678
574	438482	788303
575	433211	803766
