76	11282.9	10862
77	11720.1	11665
78	12174.3	12314
79	12646	13259
80	13136	14451
81	13645	15271
82	14173.6	16105
83	14722.7	17003
84	15293.1	18028
85	15885.5	18952
86	16500.8	20345
87	17139.9	21367
88	17803.7	22355
89	18493.2	23621
90	19209.4	24636
91	19953.2	25807
92	20725.7	27241
93	21528.1	28974
94	22361.5	31015
95	23227	33589
96	24126	35265
97	25059.6	37706
98	26029.3	39575
99	27036.4	41803
100	28082.2	43564
101	29168.4	46206
102	30296.5	48219
103	31467.9	49876
104	32684.4	51639
105	33947.8	54036
106	35259.7	55610
107	36622	56392
108	38036.7	58903
109	39505.7	61049
110	41031	64171
111	42614.8	66778
112	44259.3	69670
113	45966.7	72926
114	47739.4	77015
115	49579.9	80843
116	51490.6	84245
117	53474.3	86567
118	55533.5	90379
119	57671.1	94462
120	59889.9	90865
121	62193.1	94926
122	64583.5	98787
123	67064.5	102628
124	69639.3	106912
125	72311.3	112812
126	75084	118269
127	77961	122971
128	80946	127946
129	84042.9	133637
130	87255.6	137002
131	90588.1	141349
132	94044.7	146230
133	97629.5	151321
134	101347	155364
135	105202	159311
136	109198	163358
137	113341	162751
138	117636	166611
139	122087	172829
140	126699	175917
141	131477	181628
142	136428	183569
143	141555	189645
144	146865	192326
145	152362	197520
146	158053	201299
147	163943	205521
148	170037	213530
149	176341	219443
150	182861	227422
151	189602	232264
152	196569	237955
153	203769	245320
154	211207	247268
155	218887	255569
156	226815	264841
157	234996	272954
158	243435	280139
159	252136	286450
160	261103	292503
161	270340	298885
162	279851	306358
163	289638	314134
164	299705	325042
165	310053	335537
166	320683	344477
167	331597	356438
168	342794	369039
169	354274	386383
170	366036	400211
171	378076	417716
172	390391	430219
173	402977	441800
174	415829	455526
175	428940	470643
176	442301	487017
177	455905	499964
178	469739	517384
179	483794	529514
180	498055	543462
181	512508	563055
182	527138	580598
183	541927	601530
184	556856	605279
185	571906	617596
186	587056	625014
187	602282	625076
188	617562	636119
189	632870	648148
190	648181	659216
191	663468	672237
192	678704	679880
193	693861	685534
194	708910	690325
195	723822	699632
196	738570	708997
197	753123	717687
198	767454	728557
199	781533	729249
200	795335	725375
201	808832	729944
202	821997	739775
203	834808	746420
204	847239	752591
205	859270	763557
206	870879	768410
207	882048	761801
208	892760	764523
209	902999	784327
210	912752	801534
211	922008	813716
212	930758	827213
213	938992	846252
214	946706	850583
215	953895	866606
216	960558	881592
217	966695	898257
218	972305	915747
219	977393	933186
220	981962	955281
221	986019	956180
222	989570	971427
223	992624	993901
224	995190	1019759
225	997278	1035958
226	998899	1052510
227	1.00007e+06	1067982
228	1.00079e+06	1070682
229	1.00108e+06	1078931
230	1.00096e+06	1093867
231	1.00044e+06	1102866
232	999526	1100324
233	998240	1098509
234	996595	1092978
235	994604	1065401
236	992283	1059106
237	989645	1058350
238	986705	1063129
239	983477	1055515
240	979975	1051909
241	976211	1059988
242	972200	1044459
243	967954	1038809
244	963487	1040283
245	958810	1043336
246	953935	1046880
247	948875	1040704
248	943639	1038761
249	938241	1023036
250	932688	1012960
251	926993	1008560
252	921164	1000612
253	915212	991289
254	909145	976683
255	902971	972907
256	896699	948804
257	890338	938442
258	883894	924671
259	877375	917320
260	870788	909056
261	864140	898366
262	857436	888467
263	850684	864173
264	843888	856693
265	837054	833396
266	830188	813198
267	823294	800135
268	816378	788231
269	809443	774849
270	802493	747134
271	795534	731741
272	788568	725335
273	781600	716233
274	774632	705345
275	767669	693891
276	760712	686507
277	753766	665575
278	746832	658274
279	739913	652866
280	733012	646361
281	726131	642432
282	719273	640003
283	712438	638245
284	705630	633915
285	698849	624000
286	692099	619581
287	685379	614812
288	678692	611812
289	672039	611187
290	665422	597757
291	658841	585974
292	652298	579769
293	645794	576460
294	639329	577399
295	632905	574714
296	626522	575960
297	620182	578959
298	613885	574205
299	607631	580685
300	601421	588802
301	595256	592253
302	589137	592429
303	583063	591969
304	577035	585853
305	571054	574750
306	565119	568016
307	559231	562614
308	553391	556197
309	547598	550549
310	541853	544674
311	536155	538774
312	530506	525708
313	524905	521208
314	519351	515152
315	513846	506856
316	508389	503325
317	502980	500592
318	497619	497288
319	492306	484808
320	487041	477206
321	481824	462018
322	476655	457881
323	471534	454993
324	466460	452069
325	461433	450957
326	456454	439854
327	451521	436702
328	446636	431472
329	441797	430361
330	437004	430526
331	432258	427635
332	427558	426871
333	422903	418121
334	418294	412074
335	413730	407612
336	409212	404669
337	404738	400990
338	400308	398231
339	395923	395251
340	391581	382320
341	387284	379068
342	383029	379851
343	378817	377471
344	374649	376682
345	370522	376042
346	366438	375391
347	362396	369294
348	358395	367435
349	354435	366653
350	350516	366387
351	346637	364733
352	342799	362581
353	339001	362030
354	335242	354890
355	331522	351448
356	327842	346656
357	324200	343417
358	320596	340574
359	317030	339437
360	313502	339521
361	310011	332527
362	306557	332010
363	303140	329305
364	299759	327902
365	296414	326070
366	293105	325066
367	289831	324711
368	286592	319847
369	283387	316598
370	280217	311710
371	277081	308323
372	273979	305522
373	270911	305830
374	267875	305860
375	264872	300975
376	261902	298778
