420	605689	583676
421	628454	615611
422	651988	649515
423	676309	685452
424	701433	704615
425	727376	716610
426	754151	748300
427	781773	779314
428	810254	824158
429	839605	857093
430	869835	908047
431	900951	954510
432	932960	1010108
433	965864	1077247
434	999664	1147296
435	1.03436e+06	1214978
436	1.06994e+06	1277215
437	1.10641e+06	1371749
438	1.14375e+06	1435841
439	1.18194e+06	1538867
440	1.22096e+06	1645026
441	1.2608e+06	1743957
442	1.30142e+06	1855073
443	1.3428e+06	1977759
444	1.38489e+06	2108983
445	1.42766e+06	2211629
446	1.47105e+06	2339338
447	1.51502e+06	2475656
448	1.5595e+06	2615870
449	1.60444e+06	2740621
450	1.64977e+06	2873808
451	1.69542e+06	3009840
452	1.7413e+06	3080302
453	1.78735e+06	3180866
454	1.83346e+06	3286099
455	1.87956e+06	3381145
456	1.92556e+06	3483961
457	1.97135e+06	3567849
458	2.01684e+06	3637935
459	2.06193e+06	3674794
460	2.10652e+06	3719942
461	2.15052e+06	3801848
462	2.19382e+06	3887779
463	2.23633e+06	3967005
464	2.27794e+06	3984418
465	2.31858e+06	3997096
466	2.35814e+06	3970657
467	2.39655e+06	3963814
468	2.43372e+06	3974441
469	2.46959e+06	3972770
470	2.50407e+06	3945826
471	2.53711e+06	3894036
472	2.56865e+06	3797347
473	2.59864e+06	3637977
474	2.62704e+06	3515465
475	2.65382e+06	3422647
476	2.67895e+06	3324716
477	2.70241e+06	3224390
478	2.72418e+06	3110149
479	2.74426e+06	3030730
480	2.76265e+06	2899850
481	2.77935e+06	2813578
482	2.79438e+06	2742034
483	2.80776e+06	2657107
484	2.8195e+06	2545858
485	2.82963e+06	2446657
486	2.83819e+06	2362389
487	2.84521e+06	2234147
488	2.85073e+06	2135902
489	2.85479e+06	2058056
490	2.85743e+06	1983758
491	2.8587e+06	1906449
492	2.85864e+06	1831563
493	2.85731e+06	1758616
494	2.85475e+06	1661554
495	2.85101e+06	1591985
496	2.84614e+06	1536846
497	2.84019e+06	1493366
498	2.83322e+06	1455255
499	2.82526e+06	1403116
500	2.81637e+06	1354543
501	2.8066e+06	1297175
502	2.79599e+06	1251614
503	2.78459e+06	1215003
504	2.77244e+06	1188939
505	2.75959e+06	1151850
506	2.74608e+06	1122857
507	2.73194e+06	1097646
508	2.71722e+06	1058298
509	2.70196e+06	1040418
510	2.68619e+06	1025540
511	2.66994e+06	1012830
512	2.65326e+06	996779
513	2.63617e+06	988757
514	2.6187e+06	976717
515	2.60088e+06	956771
516	2.58275e+06	942086
517	2.56433e+06	928879
518	2.54563e+06	916606
519	2.5267e+06	903296
520	2.50755e+06	894053
521	2.4882e+06	891861
522	2.46868e+06	873954
523	2.449e+06	870864
524	2.42918e+06	872036
525	2.40924e+06	871336
526	2.38921e+06	868705
527	2.36908e+06	868688
528	2.34889e+06	866654
529	2.32864e+06	849928
530	2.30835e+06	847806
531	2.28802e+06	850272
532	2.26768e+06	849516
533	2.24733e+06	843755
534	2.22699e+06	842987
535	2.20666e+06	842772
536	2.18635e+06	826836
537	2.16608e+06	832088
538	2.14585e+06	834884
539	2.12567e+06	831344
540	2.10554e+06	835701
541	2.08548e+06	835949
542	2.06549e+06	838183
543	2.04557e+06	826500
544	2.02574e+06	827818
545	2.00599e+06	832446
546	1.98633e+06	835002
547	1.96678e+06	839181
548	1.94732e+06	841639
549	1.92797e+06	845640
550	1.90873e+06	836605
551	1.8896e+06	842583
552	1.87058e+06	843507
553	1.85169e+06	847606
554	1.83292e+06	846285
555	1.81427e+06	841418
556	1.79574e+06	837622
557	1.77735e+06	823589
558	1.75908e+06	821868
559	1.74095e+06	824327
560	1.72295e+06	822252
561	1.70509e+06	825254
562	1.68737e+06	823453
563	1.66978e+06	820762
564	1.65233e+06	808587
565	1.63502e+06	806652
566	1.61785e+06	803885
567	1.60082e+06	804028
568	1.58393e+06	802051
569	1.56719e+06	794497
570	1.55059e+06	775814
571	1.53413e+06	761055
572	1.51781e+06	764646
573	1.50164e+06	776678
574	1.48561e+06	788303
575	1.46972e+06	803766
